חברה,שם,קטגוריה,אתר אינטרנט,כתובת,טלפון,קניות אונליין,אזור,חדש,latitude,longitude
רוזן ומינץ,"נמל ת""א",ספורט,www.rosen-meents.co.il,"תל-אביב, האנגר 7",03-5460456,N,מרכז,N,32.0965747986928,34.773221
סאקוני,כפר סבא,ספורט,www.saucony.co.il,"כפר סבא, קניון ערים",*6922,N,מרכז,N,32.178263,34.907591
סאקוני,באר שבע,ספורט,www.saucony.co.il,"באר שבע, יצחק נפחא 25",6992*,N,דרום,N,31.246039,34.812055
סאקוני,מתחם B-MALL ,ספורט,www.saucony.co.il,"כפר ביל""ו, הדרים ",03-5704165,N,מרכז,N,31.869818,34.821122
ספידו,מלון חוף התמרים,ספורט,www.speedo.co.il,"עכו, שפת הים עכו",073-2505074,N,צפון,N,32.915479,35.081283
ספידו,ספידו כרמיאל,ספורט,www.speedo.co.il,"כרמיאל, ""הפלמ""""ח 10/2""",073-2505072,N,צפון,N,32.905937,35.280195
ספידו,סניף טכניון,ספורט,www.speedo.co.il,"חיפה, קרית הטכניון",073-2505070,N,צפון,N,32.777161,35.022948
ספידו,ספידו סניף אריאל,ספורט,www.speedo.co.il,"אריאל, מצדה 1",073-2505065,N,צפון,N,32.105035,35.195411
ספידו,ספידו נתניה,ספורט,www.speedo.co.il,"נתניה, גיבורי ישראל 14",073-2505087,N,שרון,N,32.278595,34.860275
ספידו,ספידו קאנטרי רעננה,ספורט,www.speedo.co.il,"רעננה, הסדנה 15",073-2505078,N,שרון,N,32.194470,34.878794
ספידו,הבריכה פארק כעננה,ספורט,www.speedo.co.il,"רעננה, יאיר שטרן 1, הבריכה העירונית",073-2505079,N,שרון,N,32.193248,34.848238
ספידו,ספידו הוד השרון,ספורט,www.speedo.co.il,"הוד השרון, זבוטינסקי 2, ספורטן",073-2505068,N,שרון,N,32.143791,34.893609
ספידו,קאנטרי דקל,ספורט,www.speedo.co.il,"תל-אביב, קוסובסקי 69",073-2505076,N,מרכז,N,32.097817,34.803956
ספידו,ספורטן פתח תקווה,ספורט,www.speedo.co.il,"פתח תקווה, דנקנר 1",073-2505063,N,מרכז,N,32.091638,34.870930
ספידו,ספידו כפר המכביה,ספורט,www.speedo.co.il,"רמת גן, ברנשטיין 7",073-2505071,N,מרכז,N,32.053792,34.824203
ספידו,ספידו צמח,ספורט,www.speedo.co.il,"צמח, מתחם פז צומת צמח",073-2505090,N,צפון,N,32.703843,35.585847
ספידו,ספידו הקריון,ספורט,www.speedo.co.il,"קרית ביאליק, דרך עכו 192, קניון הקריון",073-2505089,N,צפון,N,32.843351,35.090834
ספידו,ספידו וינגייט,ספורט,www.speedo.co.il,"נתניה, מכון וינגייט",073-2505069,N,שרון,N,32.261231,34.834840
ספידו,ספידו עולם המים,ספורט,www.speedo.co.il,"נתניה, עולם המים של אורי סלע, שולמית 2 פולג",074-7188999,N,שרון,N,32.270451,34.837648
ספידו,רויאל ביץ אילת,ספורט,www.speedo.co.il,"אילת, טיילת רויאל ביץ",08-8558708,N,אילת,N,29.549414,34.963150
ספידו,שוהם ,ספורט,www.speedo.co.il,"שוהם, הלפיד 6 ",0732505085 ,N,מרכז,N,31.991499,34.944116
ספידו,רמת השרון ,ספורט,www.speedo.co.il,"רמת השרון, הבנים 50",,N,מרכז,N,32.142833,34.832557
רוזן ומינץ,סניף געתון נהריה,ספורט,www.rosen-meents.co.il,"נהריה, הגעתון 46",04-9920956,N,צפון,N,33.007238,35.090921
רוזן ומינץ,ק. מוצקין,ספורט,www.rosen-meents.co.il,"קרית מוצקין, אוסישקין 1",04-8707614,N,צפון,N,32.829620,35.079998
רוזן ומינץ,כרמיאל,ספורט,www.rosen-meents.co.il,"כרמיאל, החרושת 33",04-9586680,N,צפון,N,32.923208,35.314616
רוזן ומינץ,עפולה,ספורט,www.rosen-meents.co.il,"עפולה, קהילת ציון 35",04-6491414,N,צפון,N,32.604937,35.298521
רוזן ומינץ,ליטניס חיפה,ספורט,www.rosen-meents.co.il,"חיפה, ליטניס 4",04-6464404,N,צפון,N,32.789802,34.985951
רוזן ומינץ,ההגנה חיפה,ספורט,www.rosen-meents.co.il,"חיפה, שד' ההגנה 105",04-8555554,N,צפון,N,32.829435,34.963999
רוזן ומינץ,מרכז קסטרא חיפה,ספורט,www.rosen-meents.co.il,"חיפה, משה פלימן 8",04-8550060,N,צפון,N,32.787975,34.968088
רוזן ומינץ,נתניה,ספורט,www.rosen-meents.co.il,"נתניה, האורזים 4",09-8841553,N,שרון,N,32.321923,34.871795
רוזן ומינץ,רעננה,ספורט,www.rosen-meents.co.il,"רעננה, היצירה 12",09-7464383,N,שרון,N,32.194980,34.876539
רוזן ומינץ,"הירקון ת""א",ספורט,www.rosen-meents.co.il,"תל-אביב, הירקון 40",03-5162031,N,מרכז,N,32.072279,34.765717
רוזן ומינץ,"ראשל""צ",ספורט,www.rosen-meents.co.il,"ראשון לציון, לישנסקי 17",03-9512734,N,מרכז,N,31.992487,34.766861
רוזן ומינץ,פתח תקווה,ספורט,www.rosen-meents.co.il,"פתח תקווה, דוד מרכוס 54",03-9300878,N,מרכז,N,32.099516,34.895822
רוזן ומינץ,ביג אלמוג,ספורט,www.rosen-meents.co.il,"אילת, המלאכה 1",08-6370478,N,אילת,N,29.563127,34.959472
רוזן ומינץ,"אוניברסיטת ת""א",ספורט,www.rosen-meents.co.il,"תל-אביב, חיים לבנון 61",03-5358524,N,מרכז,N,32.112521,34.801408
רוזן ומינץ,ניובייק,ספורט,www.rosen-meents.co.il,"באר שבע, דרך חברון 40",08-6237988,N,דרום,N,31.244075,34.810094
רוזן ומינץ,משגב,ספורט,www.rosen-meents.co.il,"משגב, אזיזור תעשיה תרדיון",04-9990739,N,צפון,N,32.867724,35.273103
רוזן ומינץ,אשדוד-קניון עד הלום ,ספורט,www.rosen-meents.co.il,"אשדוד, א.ת עד הלום ",1599501090,N,דרום,N,31.766582,34.665916
ריבוק,"נמל ת""א",ספורט,www.reebok.com/international,"תל אביב, התערוכה 9 נמל ת""א",073-7555130,N,מרכז,N,32.098066,34.777870
ריבוק,גרנד קניון חיפה,ספורט,www.reebok.com/international,"חיפה, דרך שמחה גולן 54",073-7555130,N,צפון,N,32.789668,35.007857
ריבוק,ראשונים,ספורט,www.reebok.com/international,"ראשון לציון, הרצל 963",073-7555130,N,מרכז,N,31.955606,34.802317
ריבוק,"דיזנגוף ת""א",ספורט,www.reebok.com/international,"תל אביב, דיזנגוף 50, דיזנגוף סנטר",0736-7555205,N,מרכז,N,32.075447,34.775374
ריבוק,ריבוק עודפים חולון,ספורט,www.reebok.com/international,"חולון, המשביר 2, פרימיום סנטר",073-7555361,N,מרכז,N,32.015458,34.800862
ריבוק,ריבוק עודפים נתניה,ספורט,www.reebok.com/international,"נתניה, המחקר 2",073-7555385,N,שרון,N,32.291779,34.862425
ריבוק,ריבוק עודפים אילת,ספורט,www.reebok.com/international,"אילת, הסתת 20, מתחם ביג",073-7555136,N,אילת,N,29.565495,34.960072
SOLO MY CAR ,חנות אינטרנטית ,שונה,www.solomycar.co.il,", ",חנות אינטרנטית,Y,מרכז,N,6.404902759540658e-20,-0.000523
אודיו מדיק,חנות אינטרנטית,שונה,www.audio-medic.co.il/איתור-מכון-שמיעה/,", ",,Y,מרכז,N,-0.00032219353292295037,-0.0004119712700451668
הרמס הובלות ,הרמס הובלות,שונה,www.hermes-group.co.il,", הזמנה אינטרנטית ",053-8219827,Y,מרכז,N,-0.0005218484631932847,0.000034686906215559177
ZEPTER,חנות אינטרנטית או הזמנות טלפוניות ,שונה,shop.zepter.co.il,"חבצלת השרון, הפרדסים 13",09-8664495,Y,שרון,N,32.358451,34.865403
צ'ק אפ - צמיגים,נתניה,שונה,,"נתניה, יד חרוצים 8, א.ת פולג",054-3510788,N,שרון,N,32.279110,34.863580
צ'ק אפ - צמיגים,חולון,שונה,,"חולון, האורגים 11",053-5550752,N,מרכז,N,32.011770,34.799610
צ'ק אפ - צמיגים,בילו,שונה,,"קרית עקרון, בילו סנטר",050-3888881,N,מרכז,N,31.861300,34.816980
צ'ק אפ - צמיגים,אשקלון,שונה,,"אשקלון, התעשיה 11, א.ת צפוני",053-7778561,N,דרום,N,31.665800,34.597470
שגריר,חיפה,שונה,www.shagrir.co.il/car-rent,"חיפה, האשלג 30",8888* שלוחה 1,N,צפון,N,32.790398,35.042357
שגריר,חולון ,שונה,www.shagrir.co.il/car-rent,"חולון, הנפח 8",8888* שלוחה 1,N,מרכז,N,32.019420,34.797377
שגריר,נתניה,שונה,www.shagrir.co.il/car-rent,"נתניה, יד חרוצים 8",8888*,N,שרון,N,32.278927,34.863564
שגריר,פתח תקווה,שונה,www.shagrir.co.il/car-rent,"פתח תקווה, צבי ברגמן 6",8888* שלוחה 1,N,מרכז,N,32.107220,34.889684
שגריר,רעננה,שונה,www.shagrir.co.il/car-rent,"רעננה, היצירה 3",8888* שלוחה 1,N,שרון,N,32.194798,34.878224
שגריר,תל אביב,שונה,www.shagrir.co.il/car-rent,"תל אביב, המקצוע 3",8888* שלוחה 1,N,מרכז,N,32.060670,34.784814
שגריר,ירושלים,שונה,www.shagrir.co.il/car-rent,"תלפיות, מעשה חושב 8",8888* שלוחה 1,N,ירושלים,N,31.751660,35.217127
שגריר,אשדוד,שונה,www.shagrir.co.il/car-rent,"אשדוד, הפיריון 1",8888* שלוחה 1,N,דרום,N,31.834000,34.681468
MD מנדלבוים,חנות המפעל שדרות,שינה וטקסטיל,,"שדרות, שיזף 2, שער הנגב",077-8052900,N,דרום,N,0.00038969536767322706,-0.0003488072826275684
Noam Living,חנות אינטרנטית ,שינה וטקסטיל,www.noamliving.com,", חנות אינטרנטית",,Y,מרכז,N,0.0003401010464662921,-0.00039731634523705795
כפפה לספה,כפפה לספה,שינה וטקסטיל,www.kfafa-lasapa.co.il,", חנות אינטרנטית",,Y,מרכז,N,-0.000512666571733023,0.0001034504046754256
כרית לי ,חנות אינטרנטית ,שינה וטקסטיל,caritli.co.il,", ",,Y,מרכז,N,-0.000501517458635752,0.0001483551100688371
נאוטיקה הום,חנות אינטרנטית,שינה וטקסטיל,www.nauticahome.co.il,", ",,Y,מרכז,N,-0.00030365531040868704,0.00042581974174596925
רד צ'ילי ,רד צ'ילי,שינה וטקסטיל,redchilli.co.il/,"חנות אינטרנטית, חנות אינטרנטית",חנות אינטרנטית,Y,מרכז,N,-0.00018129058365097,0.00049057387239792
ורדינון,פתח תקווה אבנת,שינה וטקסטיל,www.vardinon.co.il,"פתח תקווה, זבוטינסקי 72",03-9190657,N,מרכז,N,32.09308175260998,34.86537669986332
ורדינון,קרית ביאליק עופר קריון,שינה וטקסטיל,www.vardinon.co.il,"קרית ביאליק, דרך עכו 192",04-8747355,N,צפון,N,32.84197097782347,35.08872358866932
ורדינון,באר שבע עופר גראנד,שינה וטקסטיל,www.vardinon.co.il,"באר שבע, שד' דוד טוביהו 125",08-6842452,N,דרום,N,31.25250267344489,34.76845904519551
American Comfort,"ביל""ו סנטר",שינה וטקסטיל,www.american-comfort.co.il,"קרית עקרון, צומת בילו קרית עקרון",08-9491459,N,מרכז,N,31.872145160827905,34.819546891648926
גוד נייט,"ביל""ו סנטר",שינה וטקסטיל,www.goodnight.co.il,"קרית עקרון, צומת בילו קרית עקרון",08-9355090,N,מרכז,N,31.872206827638045,34.81927671170051
עמינח,"ביל""ו סנטר",שינה וטקסטיל,www.aminach.co.il,"קרית עקרון, צומת בילו קרית עקרון",08-9349299,N,מרכז,N,31.871972906962807,34.8194937583683
American Comfort,American Comfort,שינה וטקסטיל,www.american-comfort.co.il,"כרמיאל, מעלה כמון 9",04-9912213,N,צפון,N,32.926746,35.326044
עמינח,מתחם מיי סנטר,שינה וטקסטיל,www.aminach.co.il,"כרמיאל, מעלה כמון 9",04-9912213/5,N,צפון,N,32.926746,35.325838
American Comfort,American Comfort,שינה וטקסטיל,www.american-comfort.co.il,"ניר צבי, א.ת. ניר צבי",08-9274800/1,N,מרכז,N,31.954403,34.861632
עמינח,עמינח,שינה וטקסטיל,www.aminach.co.il,"ניר צבי, א.ת. ניר צבי",08-9274800/1,N,מרכז,N,31.954403,34.861425999999994
American Comfort,קניון חוצות המפרץ,שינה וטקסטיל,www.american-comfort.co.il,"קרית חיים, החרושת 5 צומת וולקן",04-8420720,N,צפון,N,32.806474,35.055164
גוד נייט,קניון חוצות המפרץ,שינה וטקסטיל,www.goodnight.co.il,"קרית חיים, החרושת 5 צומת וולקן",04-8726236,N,צפון,N,32.80659611616137,35.055061532374026
עמינח,קניון חוצות המפרץ,שינה וטקסטיל,www.aminach.co.il,"קרית חיים, החרושת 5 צומת וולקן",04-8420720,N,צפון,N,32.80635188383863,35.055061532374026
American Comfort,גרנד קניון,שינה וטקסטיל,www.american-comfort.co.il,"חיפה, שמחה גולן 54",04-8701793,N,צפון,N,32.789711,35.008021
ורדינון,חיפה עופר גראנד,שינה וטקסטיל,www.vardinon.co.il,"חיפה, שמחה גולן 54",04-8121133,N,צפון,N,32.789639112908425,35.007636438026346
American Comfort,ביג פולג,שינה וטקסטיל,www.american-comfort.co.il,"נתניה, גיבורי ישראל 5",09-8853026,N,שרון,N,32.276249,34.859863
עמינח,ביג פולג,שינה וטקסטיל,www.aminach.co.il,"נתניה, גיבורי ישראל 5",09-8853022/3,N,שרון,N,32.27614032542394,34.859810665082456
American Comfort,מתחם G,שינה וטקסטיל,www.american-comfort.co.il,"כפר סבא, ויצמן 301",09-7678786,N,שרון,N,32.170443,34.928470000000004
American Comfort,American Comfort,שינה וטקסטיל,www.american-comfort.co.il,"בני ברק, לח""י 28",03-5782824,N,מרכז,N,32.103392,34.834426
עמינח,עמינח,שינה וטקסטיל,www.aminach.co.il,"בני ברק, לח""י 28",03-5782922,N,מרכז,N,32.103392,34.834219999999995
American Comfort,דיזיין סנטר,שינה וטקסטיל,www.american-comfort.co.il,"בני ברק, לח""י 2",03-5799700,N,מרכז,N,32.103926,34.828715
כיתן,כיתן דיזיין סנטר,שינה וטקסטיל,,"בני ברק, רח' הלח""י 2",073-7090157,N,מרכז,N,32.103926,34.828509
American Comfort,דיזנגוף סנטר,שינה וטקסטיל,www.american-comfort.co.il,"תל-אביב, דיזנגוף סנטר",03-5256608,N,מרכז,N,32.075307,34.775519
ג'ינג'ר,דיזנגוף סנטר,שינה וטקסטיל,www.gingerhome.co.il,"תל-אביב, דיזנגוף סנטר",03-5251175,Y,מרכז,N,32.075307,34.775205
ורדינון,תל אביב דיזנגוף,שינה וטקסטיל,www.vardinon.co.il,"תל-אביב, דיזנגוף סנטר",03-6193612,N,מרכז,N,32.07521471771539,34.77523498433188
עמינח,דיזנגוף סנטר,שינה וטקסטיל,www.aminach.co.il,"תל-אביב, דיזנגוף סנטר",03-5256608,N,מרכז,N,32.07521471771539,34.77548901566812
American Comfort,סגולה,שינה וטקסטיל,www.american-comfort.co.il,"פתח תקווה, חיים סוטין 4",03-6033265,N,מרכז,N,32.10187,34.893886
עמינח,סגולה,שינה וטקסטיל,www.aminach.co.il,"פתח תקווה, סגולה - סוטין 4",03-6033076,N,מרכז,N,32.10187,34.893679999999996
American Comfort,תלפיות,שינה וטקסטיל,www.american-comfort.co.il,"ירושלים, פייר קניג 20",02-6781264,N,ירושלים,N,31.754684,35.214479000000004
עמינח,תלפיות,שינה וטקסטיל,www.aminach.co.il,"ירושלים, פייר קניג 20",02-6794144,N,ירושלים,N,31.754684,35.214273
American Comfort,מתחם G,שינה וטקסטיל,www.american-comfort.co.il,"ראשון לציון, ילדי טהרן 3",03-9517810,N,מרכז,N,31.983961,34.770995
עמינח,מתחם G,שינה וטקסטיל,www.aminach.co.il,"ראשון לציון, ילדי טהרן 3",03-9517716/8,N,מרכז,N,31.983845958506365,34.770850742529795
American Comfort,סטאר סנטר,שינה וטקסטיל,www.american-comfort.co.il,"אשדוד, ז'בוטינסקי 47",08-8563886,N,דרום,N,31.810553,34.653482000000004
ורדינון,אשדוד סטאר סנטר,שינה וטקסטיל,www.vardinon.co.il,"אשדוד, ז'בוטינסקי 43",08-8524636,N,דרום,N,31.810507077593233,34.6531626026453
עמינח,סטאר סנטר,שינה וטקסטיל,www.aminach.co.il,"אשדוד, ז'בוטינסקי 47",08-8563884/6,N,דרום,N,31.810404729984757,34.65338671264712
American Comfort,פאוור סנטר,שינה וטקסטיל,www.american-comfort.co.il,"חדרה, צה""ל 20",04-8715018,N,צפון,N,32.438963,34.929595
גוד נייט,סניף חדרה,שינה וטקסטיל,www.goodnight.co.il,"חדרה, צה""ל 20",04-8715698,N,צפון,N,32.4390547986928,34.929435999999995
עמינח,פאוור סנטר,שינה וטקסטיל,www.aminach.co.il,"חדרה, צה""ל 20",04-8715089,N,צפון,N,32.4388712013072,34.929435999999995
American Comfort,פאוור סנטר B7,שינה וטקסטיל,www.american-comfort.co.il,"באר שבע, עומרים 8 איזור תעשיה עומר",08-6282033,N,דרום,N,31.272188,34.837848
עמינח,פאוור סנטר B7,שינה וטקסטיל,www.aminach.co.il,"באר שבע, עומרים 8 איזור תעשיה עומר",08-6282080,N,דרום,N,31.272188,34.837641999999995
ורדינון,אשקלון סילבר,שינה וטקסטיל,www.vardinon.co.il,"אשקלון, צומת כפר סילבר",08-6723266,N,דרום,N,31.674617592921436,34.6089405
ורדינון,בית שמש Big Fashion,שינה וטקסטיל,www.vardinon.co.il,"בית שמש, יגאל אלון 3",02-5791086,N,ירושלים,N,31.756248476539902,34.98717210304069
ורדינון,גבעתיים עזריאלי,שינה וטקסטיל,www.vardinon.co.il,"גבעתיים, דרך יצחק רבין 53",03-5739975,N,מרכז,N,32.06643748433188,34.810055684126944
ג'ינג'ר,קניון שרונים,שינה וטקסטיל,www.gingerhome.co.il,"הוד השרון, הירקון 2",09-8357537,Y,שרון,N,32.09761455992052,34.89599944007948
כיתן,כיתן חדרה,שינה וטקסטיל,,"חדרה, צה""ל 5",073-7090127,N,שרון,N,32.43828983194825,34.92760539009663
ורדינון,חולון עזריאלי,שינה וטקסטיל,www.vardinon.co.il,"חולון, גולדה מאיר 7",03-6511345,N,מרכז,N,32.01213724744467,34.77924086810459
ורדינון,חיפה עזריאלי,שינה וטקסטיל,www.vardinon.co.il,"חיפה, משה פלימן 4",04-6044713,N,צפון,N,32.78965648909769,34.96493203746778
ורדינון,ביג טבריה,שינה וטקסטיל,www.vardinon.co.il,"טבריה, יהודה הלוי 1",04-6365989,N,צפון,N,32.79056319828121,35.53369068567359
ורדינון,ירושלים עזריאלי מלחה,שינה וטקסטיל,www.vardinon.co.il,"ירושלים, אגודת הספורט ביתר 1",02-6786514,N,ירושלים,N,31.75153664170676,35.1872175
ורדינון,כפר סבא מקס ערים,שינה וטקסטיל,www.vardinon.co.il,"כפר סבא, כצנלסון 14",09-7687890,N,שרון,N,32.177178837791,34.90344977373536
ורדינון,כרמיאל ביג,שינה וטקסטיל,www.vardinon.co.il,"כרמיאל, מעלה כמון 2",,N,צפון,N,32.92722107759324,35.3238946026453
כיתן,כיתן כרמיאל,שינה וטקסטיל,,"חוצות כרמיאל, מעלה כמון 5",073-7090117,N,צפון,N,32.927118729984755,35.32398328735288
גוד נייט,ישפרו סנטר,שינה וטקסטיל,www.goodnight.co.il,"מודיעין, שד' המלאכה 121",08-9719807,N,ירושלים,N,31.883417041493637,35.011963742529794
ורדינון,מודיעין עזריאלי,שינה וטקסטיל,www.vardinon.co.il,"מודיעין, לב העיר 2",08-9758863,N,ירושלים,N,31.899778875546755,35.00811387567415
ורדינון,עפולה מתחם G,שינה וטקסטיל,www.vardinon.co.il,"עפולה, שד' רבין 18",04-6592932,N,צפון,N,32.618927037467785,35.31248551090231
כיתן,כיתן פתח תקווה,שינה וטקסטיל,,"פתח תקווה, רח' אלעזר פרידמן 9",073-7090153,N,מרכז,N,32.079457,34.902482
ורדינון,רחובות עופר,שינה וטקסטיל,www.vardinon.co.il,"רחובות, ביל""ו 2",08-9456846,N,מרכז,N,31.892228442683827,34.80568935627138
ורדינון,אשקלון גירון,שינה וטקסטיל,www.vardinon.co.il,"אשקלון, שד' בן גוריון 25",08-6845252,N,דרום,N,31.663772,34.564431
כיתן,כיתן אשקלון,שינה וטקסטיל,,"אשקלון, שד' בן גוריון 21, קניון גירון",073-7090137,N,דרום,N,31.663736559920526,34.56434544007948
ורדינון,באר שבע מתחם ONE,שינה וטקסטיל,www.vardinon.co.il,"באר שבע, יצחק נפח""א 25",08-6298030,N,דרום,N,31.249259410497775,34.811198478115024
ורדינון,בת ים,שינה וטקסטיל,www.vardinon.co.il,"בת-ים, יוספטל 92",03-5512074,N,מרכז,N,32.01553251090231,34.75509303746778
כיתן,כיתן בת ים,שינה וטקסטיל,,"בת ים, יוספטל 92",073-7090142,N,מרכז,N,32.015485469516726,34.75512446951672
ורדינון,הוד השרון עזריאלי מרגלית,שינה וטקסטיל,www.vardinon.co.il,"הוד השרון, ז'בוטינסקי 3",09-7460287,N,שרון,N,32.14325221582243,34.89156175484172
ורדינון,הרצליה שבעת הכוכבים,שינה וטקסטיל,www.vardinon.co.il,"הרצליה, שבעת הכוכבים 8",09-9569058,N,שרון,N,32.16495223940124,34.823845231925745
גוד נייט,סניף תל חנן,שינה וטקסטיל,www.goodnight.co.il,"נשר, בר יהודה 174",04-8210622,N,צפון,N,32.77887459292144,35.0376085
ורדינון,ירושלים תחנה המרכזית,שינה וטקסטיל,www.vardinon.co.il,"ירושלים, רח' יפו 224",02-5384626,N,ירושלים,N,31.788568,35.203387
ורדינון,נהריה צפון,שינה וטקסטיל,www.vardinon.co.il,"נהריה, האירית 2",04-9920850,N,צפון,N,32.990113,35.094822
ורדינון,קרית אתא עזריאלי,שינה וטקסטיל,www.vardinon.co.il,"קרית אתא, העצמאות 37",04-8718057,N,צפון,N,32.803699,35.103537
ורדינון,ראשלצ הזהב גינדי,שינה וטקסטיל,www.vardinon.co.il,"ראשון לציון, דוד סחרוב 21",03-9520140,N,מרכז,N,31.989815900936605,34.77420984907697
ורדינון,ראשלצ שער ראשון,שינה וטקסטיל,www.vardinon.co.il,"ראשון לציון, ההסתדרות 6",03-9522537,N,מרכז,N,31.966506518329826,34.78484260990337
ורדינון,רמת גן עזריאלי איילון,שינה וטקסטיל,www.vardinon.co.il,"רמת גן, אבא הילל סילבר 301",03-6162920,N,מרכז,N,32.100268077593235,34.8265716026453
ורדינון,רעננה רננים,שינה וטקסטיל,www.vardinon.co.il,"רעננה, המלאכה 2",09-7427099,N,שרון,N,32.19779381281938,34.88041025770036
כיתן,כיתן תל אביב מרכז ויצמן ,שינה וטקסטיל,,"תל אביב, ויצמן 14 ",073-7090162,N,מרכז,N,32.082276,34.78893
GETHA,ראשון לציון ,שינה וטקסטיל,getha.co.il,"ראשון לציון, אצל 2",08-3810005,N,מרכז,N,31.988769,34.768292
GETHA,באר שבע - גרנד קניון ,שינה וטקסטיל,getha.co.il,"באר שבע, שד' דוד טוביהו 125",,N,דרום,N,31.251333,34.772043
GETHA,רמת גן קניון איילון,שינה וטקסטיל,getha.co.il,"רמת גן, דרך אבא הלל 301",,N,מרכז,N,32.099065,34.826616
GETHA,הרצליה ,שינה וטקסטיל,getha.co.il,"הרצליה, אבא אבן 5",,N,שרון,N,32.161863,34.809351
MD מנדלבוים,אברבנאל תל אביב,שינה וטקסטיל,,"תל אביב, אבארבנל 48",077-8047100,N,מרכז,N,32.057430,34.767090
MD מנדלבוים,רוזנסקי ראשלצ,שינה וטקסטיל,,"ראשון לציון, רוז'נסקי 3",077-8046400,N,מרכז,N,31.987720,34.770010
MD מנדלבוים,מתחם דן דיזיין,שינה וטקסטיל,,"בני ברק, הלח""י 2",077-8041818,N,מרכז,N,32.103780,34.828860
MD מנדלבוים,מתחם REDESIGN,שינה וטקסטיל,,"קרית אתא, דרך חיפה 44",077-8042700,N,צפון,N,32.807230,35.074320
MD מנדלבוים,בילו סנטר,שינה וטקסטיל,,"קרית עקרון, בילו סנטר, צומת בילו",077-2319200,N,מרכז,N,31.864640,34.816360
MD מנדלבוים,מרכז סוהו א.ת פולג,שינה וטקסטיל,,"נתניה, א.ת פולג",077-8040500,N,שרון,N,32.275190,34.861270
MD מנדלבוים,א.ת כפר סבא,שינה וטקסטיל,,"כפר סבא, התע""ש 14",077-8049300,N,שרון,N,32.174430,34.927390
MD מנדלבוים,מחם דיזיין פלוס,שינה וטקסטיל,,"באר שבע, נאווי 12",077-8042600,N,דרום,N,31.244390,34.806340
MD מנדלבוים,רשפון,שינה וטקסטיל,,"רשפון, הרותם 8",077-8039090,N,צפון,N,32.202890,34.821210
כיתן,כיתן שרונים,שינה וטקסטיל,,"הוד השרון, בניין שרונים הרקון 2",073-7090155,N,שרון,N,32.133403,34.901539
ורדינון,עכו עזריאלי,שינה וטקסטיל,www.vardinon.co.il,"עכו, דרך החרושת 2",04-8707302,N,צפון,N,32.923174162209,35.081182773735364
כיתן,כיתן מודיעין,שינה וטקסטיל,,"מודיעין, שד' המלאכות, מתחם ישפרו סנטר",073-7090165,N,ירושלים,N,31.890379,34.958419
SLEEP HOUSE,צפת,שינה וטקסטיל,sleep-house.co.il,"צפת, השוקולד 2 ",04-8332505,Y,צפון,N,32.960596,35.485246
SLEEP HOUSE,קרית ביאליק ,שינה וטקסטיל,sleep-house.co.il,"קרית ביאלית, יוסף לוי 9",04-8184022,Y,צפון,N,32.863413,35.095926
SLEEP HOUSE,קרית אתא ,שינה וטקסטיל,sleep-house.co.il,"קרית אתה, דרך חיפה 33",04-8484772,Y,צפון,N,32.806025,35.074024
SLEEP HOUSE,נתיבות ,שינה וטקסטיל,sleep-house.co.il,"נתיבות, רבי עקיבא 1",08-6368182,Y,דרום,N,31.424069,34.600289
SLEEP HOUSE,דימונה ,שינה וטקסטיל,sleep-house.co.il,"דימונה, המלאכה 52",04-8184022,Y,דרום,N,31.064002,35.022878
SLEEP HOUSE,באר שבע ,שינה וטקסטיל,sleep-house.co.il,"באר שבע, הנגרים 1 פינת חברון ",08-6116101,Y,דרום,N,31.243133,34.805338
SLEEP HOUSE,ראשון לציון ,שינה וטקסטיל,sleep-house.co.il,"ראשון לציון, משה הלוי 10",03-9005577,Y,מרכז,N,31.986499,34.772786
TAKE A NAP,תל אביב קניון TLV,שינה וטקסטיל,takeanap.co.il,"תל אביב, חשמונאים 96",,Y,מרכז,N,32.069004,34.785530
TAKE A NAP,כפר סבא מתחם G,שינה וטקסטיל,takeanap.co.il,"כפר סבא, ויצמן 207",,Y,שרון,N,32.170402,34.927769
TAKE A NAP,רמת השרון ,שינה וטקסטיל,takeanap.co.il,"רמת השרון, אוסשקין 31",,Y,מרכז,N,32.140466,34.842349
TAKE A NAP,תל אביב - בזל ,שינה וטקסטיל,takeanap.co.il,"תל אביב, השל""ה 3",,Y,מרכז,N,32.090375,34.779095
TAKE A NAP,תל אביב - שינקין ,שינה וטקסטיל,takeanap.co.il,"תל אביב, שינקין 48",,Y,מרכז,N,32.068722,34.775319
TAKE A NAP,OUTLET  בית חירות,שינה וטקסטיל,takeanap.co.il,"בית חרות, הראשונים 1 ",,Y,שרון,N,32.378267,34.865371
כיתן,כיתן דיזינגוף סנטר,שינה וטקסטיל,,"תל אביב, דיזינגוף 50",073-7090149,N,מרכז,N,32.07543955992052,34.77519744007948
ורדינון,קרית גת לב העיר,שינה וטקסטיל,www.vardinon.co.il,"קרית גת, כיכר פז 3",08-6882707,N,דרום,N,31.60693,34.773120999999996
ורדינון,נתיבות צים סנטר,שינה וטקסטיל,www.vardinon.co.il,"נתיבות, בעלי המלאכה 5",08-8602973,N,דרום,N,31.4178807986928,34.593019
גוד נייט,אלרוב סנטר,שינה וטקסטיל,www.goodnight.co.il,"אשדוד, האורגים 6",08-6757331,N,דרום,N,31.810936,34.662031000000006
